CustomerID,Name,Email,Phone,Age,Income,Registration_Date,Status
CUST_003040,Emily Williams,user3039@example.com,713-188-8505,32,81770.39017162545,"October 25, 2022",INACTIVE
CUST_003041,David Johnson,user3040@example.com,+17629881887,42,37073.333340560086,2020-01-23,Pending
CUST_003042,David Miller,,281-919-4691,36,45288.197759099814,2023-10-03,active
CUST_003043,John Garcia,invalid_email_3042,(651) 980-4345,27,89758.095236705,02/06/2022,active
CUST_003044,David Brown,user3043@example.com,+17866297516,37,35498.0228842612,01/30/2023,Active
CUST_003045,John Jones,,535-655-9604,43,28177.399346885784,"January 18, 2021",Active
CUST_003046,David Johnson,user3045@example.com,+11213344068,18,85559.63147279022,24-09-2023,active
CUST_003047,,user3046@example.com,4381614740,48,78935.26449960878,14-02-2021,Pending
CUST_003048,Chris Garcia,,2433672536,30,63642.40487967539,05-03-2023,Active
CUST_003049,Mike Smith,user3048@example.com,+12721408257,40,54085.78490708345,"November 26, 2022",Active
CUST_003050,Chris Jones,user3049@example.com,(197) 925-4652,49,46229.50988790036,"December 29, 2021",active
CUST_003051,Sarah Brown,user3050@example.com,959-676-5624,18,60638.977476181026,12-08-2022,active
CUST_003052,Sarah Jones,user3051@example.com,1543547841,26,86596.139148031,18-09-2023,Active
CUST_003053,Mike Brown,user3052@example.com,+16523763696,31,59771.32252284152,07/31/2023,Pending
CUST_003054,David Jones,user3053@example.com,,25,98339.18534493932,04/05/2022,suspended
CUST_003055,Emily Brown,user3054@example.com,+13106347949,55,37041.160287195395,11/17/2020,Active
CUST_003056,Mike Johnson,invalid_email_3055,+12468118350,24,54606.38491343461,2021-10-20,Active
CUST_003057,,user3056@example.com,255-216-4213,28,47538.82664672169,04/04/2021,suspended
CUST_003058,Sarah Miller,user3057@example.com,428-513-2118,37,33297.16913675335,15-11-2023,active
CUST_003059,Mike Williams,user3058@example.com,(971) 223-6643,20,51938.32533980689,"March 23, 2022",Pending
CUST_003060,,user3059@example.com,624-741-4132,30,63346.58603320879,2022-09-05,Pending
CUST_003061,,user3060@example.com,(954) 756-6942,38,65484.6035990406,10/20/2022,Pending
CUST_003062,Mike Williams,user3061@example.com,1672821827,31,98409.04357889111,12/18/2023,INACTIVE
CUST_003063,Jane Jones,user3062@example.com,439-690-1697,33,64289.349394471195,"September 14, 2020",Pending
CUST_003064,Jane Johnson,user3063@example.com,,28,78002.73607359233,"January 23, 2022",active
CUST_003065,Emily Miller,user3064@example.com,9882795582,18,56321.88492597952,2020-06-15,INACTIVE
CUST_003066,Mike Garcia,user3065@example.com,+15611324521,38,88561.1120090519,2021-08-28,Pending
CUST_003067,John Miller,,(287) 349-9043,56,102968.98571176139,"November 21, 2022",Active
CUST_003068,Emily Brown,invalid_email_3067,309-406-3442,35,65621.702619519,02-03-2021,INACTIVE
CUST_003069,Chris Williams,invalid_email_3068,,37,35146.819690968376,"November 10, 2023",active
CUST_003070,Lisa Garcia,user3069@example.com,+15502269398,43,44023.89954445663,"July 21, 2022",suspended
CUST_003071,David Johnson,user3070@example.com,+15022662226,19,60638.68606410324,21-11-2022,suspended
CUST_003072,Sarah Smith,user3071@example.com,(580) 720-5822,55,64129.96070501292,"November 06, 2020",suspended
CUST_003073,Mike Johnson,invalid_email_3072,7577243910,37,68968.50268768743,"October 06, 2021",suspended
CUST_003074,John Miller,user3073@example.com,,54,64203.95362460082,17-05-2023,Active
CUST_003075,David Jones,invalid_email_3074,(239) 607-5383,26,55139.69832511877,"April 09, 2021",Active
CUST_003076,Sarah Jones,user3075@example.com,448-188-8866,56,42276.031175957425,2020-12-26,Active
CUST_003077,Sarah Johnson,invalid_email_3076,(849) 602-7911,44,63022.76522528459,"May 21, 2020",Active
CUST_003078,John Williams,user3077@example.com,247-380-1989,41,92099.74714961313,2020-07-19,Active
CUST_003079,Jane Garcia,user3078@example.com,936-182-7877,37,75398.57210855509,01-06-2020,suspended
CUST_003080,Lisa Johnson,invalid_email_3079,+15055013813,32,65694.07899272395,01/16/2021,Active
CUST_003081,Lisa Garcia,user3080@example.com,+14595951844,49,75591.33847645503,2020-04-27,Pending
CUST_003082,Emily Johnson,user3081@example.com,+18066448102,36,47578.71942198295,02/14/2023,INACTIVE
CUST_003083,Chris Brown,user3082@example.com,+18889674509,18,44834.69707833359,"August 19, 2023",suspended
CUST_003084,Lisa Johnson,user3083@example.com,+18138688349,21,40044.29791268036,"October 24, 2020",Pending
CUST_003085,Mike Johnson,user3084@example.com,5742253915,32,52494.26754461124,05/03/2020,Active
CUST_003086,Sarah Smith,user3085@example.com,+16842992415,38,46559.8820658184,"September 12, 2021",Pending
CUST_003087,Chris Miller,,+18605891017,34,79165.49481304278,2021-02-06,suspended
CUST_003088,John Williams,user3087@example.com,+11012303805,49,45493.53164635622,2022-07-16,suspended
CUST_003089,Chris Johnson,user3088@example.com,534-893-3634,18,38945.56567550167,01/06/2021,INACTIVE
CUST_003090,Sarah Miller,user3089@example.com,287-553-9286,36,93851.54357661263,"April 07, 2022",INACTIVE
CUST_003091,Sarah Smith,invalid_email_3090,(100) 816-1174,18,45972.49537837313,"May 11, 2021",Pending
CUST_003092,Mike Brown,invalid_email_3091,+16086121655,44,58070.56914500702,"March 30, 2021",Pending
CUST_003093,Lisa Garcia,invalid_email_3092,393-533-6578,33,64026.45649486823,"April 01, 2023",Active
CUST_003094,Emily Miller,user3093@example.com,+11897749855,40,32266.137621583697,2023-05-30,suspended
CUST_003095,Lisa Johnson,user3094@example.com,+18509435981,24,79709.67539006138,"June 22, 2022",INACTIVE
CUST_003096,,user3095@example.com,(716) 827-4168,50,67742.38080822455,2020-03-15,INACTIVE
CUST_003097,John Jones,user3096@example.com,,47,86167.68023761563,"July 27, 2020",suspended
CUST_003098,Chris Garcia,user3097@example.com,+12442707194,42,41415.56125563799,29-06-2021,Active
CUST_003099,Emily Brown,user3098@example.com,+11267634391,33,56982.5158495232,02/18/2021,suspended
CUST_003100,John Jones,user3099@example.com,855-911-9046,41,55787.11509988391,09/27/2020,suspended
CUST_003101,Jane Brown,user3100@example.com,+13934358931,26,60277.76988700044,"July 09, 2020",active
CUST_003102,Lisa Miller,user3101@example.com,319-104-3348,45,25907.70502845678,2021-09-24,Active
CUST_003103,,user3102@example.com,5283944360,54,57216.727573844444,11/11/2020,suspended
CUST_003104,Chris Garcia,user3103@example.com,(214) 327-3112,47,26470.721771525095,2021-05-14,active
CUST_003105,John Jones,user3104@example.com,571-479-1312,26,62166.681423938426,05-04-2022,Pending
CUST_003106,Chris Jones,user3105@example.com,,39,20000.0,2021-05-22,suspended
CUST_003107,John Johnson,user3106@example.com,502-413-4908,19,20000.0,27-03-2021,active
CUST_003108,David Brown,invalid_email_3107,103-685-5607,41,71370.97432879997,2023-11-23,Active
CUST_003109,Chris Williams,user3108@example.com,(856) 762-8266,40,44063.230896104345,2020-06-08,active
CUST_003110,David Brown,user3109@example.com,+18886833468,18,35242.83852735518,2022-11-17,active
CUST_003111,Mike Brown,invalid_email_3110,+12489275149,21,80416.91242151096,02/02/2020,Active
CUST_003112,David Jones,invalid_email_3111,1023063493,31,61552.5243465683,2020-09-11,active
CUST_003113,John Garcia,user3112@example.com,(171) 162-1802,31,72441.80391067568,2021-12-16,INACTIVE
CUST_003114,Mike Brown,user3113@example.com,+16388919653,20,51675.15855358339,08-01-2021,Pending
CUST_003115,Lisa Smith,user3114@example.com,+17445704920,39,108592.57387800005,2021-05-23,INACTIVE
CUST_003116,Jane Johnson,user3115@example.com,(717) 350-4667,38,42909.722788804094,2020-12-04,Pending
CUST_003117,Mike Brown,user3116@example.com,+13008414209,32,89889.91098719777,20-09-2021,INACTIVE
CUST_003118,Chris Williams,user3117@example.com,+16676244444,25,53772.679198001744,"May 03, 2022",Active
CUST_003119,Lisa Smith,user3118@example.com,909-642-3451,47,21909.79210174508,18-05-2023,suspended
CUST_003120,Mike Brown,user3119@example.com,5583158105,54,64656.97491496217,21-07-2023,suspended
CUST_003121,Sarah Brown,user3120@example.com,(487) 456-3957,29,61295.251229103276,06/19/2023,Pending
CUST_003122,Jane Williams,user3121@example.com,+11386024860,27,33973.56371521541,"November 19, 2023",INACTIVE
CUST_003123,Emily Garcia,user3122@example.com,(602) 338-6896,40,36555.61445730571,"November 27, 2023",active
CUST_003124,Mike Garcia,user3123@example.com,+17186351410,30,54506.04713830016,19-11-2021,INACTIVE
CUST_003125,Jane Smith,invalid_email_3124,3617117617,33,61994.95630495963,24-12-2021,active
CUST_003126,,user3125@example.com,313-396-3891,43,20000.0,2020-12-08,Active
CUST_003127,Lisa Garcia,,,18,76062.42905047606,2022-12-21,Active
CUST_003128,Emily Smith,user3127@example.com,+12578363527,50,45110.04052370045,25-01-2023,Pending
CUST_003129,Chris Garcia,user3128@example.com,5442899758,35,28365.050312036474,02-04-2023,active
CUST_003130,Mike Brown,user3129@example.com,+15605138214,30,73821.33102903861,28-08-2021,Active
CUST_003131,Chris Smith,,+15549259819,33,54527.64041163088,"December 04, 2022",INACTIVE
CUST_003132,Mike Williams,user3131@example.com,+17868294750,34,79323.31553564509,28-04-2021,active
CUST_003133,Mike Johnson,,,18,63759.04525959511,"January 15, 2023",suspended
CUST_003134,,user3133@example.com,+17231466879,52,54969.70994103908,05/09/2020,Pending
CUST_003135,John Brown,user3134@example.com,(540) 613-4730,35,51945.40110039688,05-01-2021,INACTIVE
CUST_003136,David Williams,user3135@example.com,,40,64654.255211122756,"March 12, 2020",active
CUST_003137,Lisa Williams,,+15973871702,46,46729.3748238134,2023-09-13,active
CUST_003138,Mike Smith,user3137@example.com,3622437355,22,37948.548225070015,2022-12-26,active
CUST_003139,Mike Johnson,user3138@example.com,,40,67198.18245309289,07-04-2020,Active
CUST_003140,,invalid_email_3139,+12553868737,31,52110.24317111141,10/29/2021,active
CUST_003141,David Smith,user3140@example.com,458-211-9653,45,55671.35296138012,"November 26, 2023",Active
CUST_003142,Lisa Brown,user3141@example.com,+12137289790,18,76787.59672309215,2022-04-28,Active
CUST_003143,Lisa Jones,user3142@example.com,183-316-3313,33,52722.46784528518,2023-05-22,suspended
CUST_003144,John Jones,user3143@example.com,,27,55300.67851083581,21-12-2020,Active
CUST_003145,Lisa Johnson,user3144@example.com,473-583-3989,40,43007.00977098136,"November 13, 2020",suspended
CUST_003146,Sarah Jones,user3145@example.com,+19683086705,40,63614.79867963702,06/30/2021,Active
CUST_003147,Lisa Brown,user3146@example.com,927-506-9575,26,61996.55825360176,2021-07-15,suspended
CUST_003148,Chris Brown,user3147@example.com,,26,73015.50263581116,12-12-2022,INACTIVE
CUST_003149,Jane Jones,user3148@example.com,(666) 793-5899,33,43417.42325986248,15-09-2020,Active
CUST_003150,John Johnson,user3149@example.com,8298116814,24,45843.66060819628,22-03-2021,active
CUST_003151,,user3150@example.com,,45,70842.74798290938,09-02-2020,Active
CUST_003152,Sarah Smith,user3151@example.com,+17026238024,30,60044.260067257266,2022-11-14,Active
CUST_003153,Mike Johnson,user3152@example.com,816-682-3638,18,36875.637476146105,20-08-2021,Pending
CUST_003154,,invalid_email_3153,997-420-1268,30,81131.08135469002,"April 20, 2021",suspended
CUST_003155,Emily Smith,user3154@example.com,,22,21030.98863199498,11/09/2022,Active
CUST_003156,Mike Miller,user3155@example.com,+11294179244,18,70685.69506527504,17-06-2020,active
CUST_003157,John Garcia,user3156@example.com,453-838-8991,20,29695.759280036065,04/26/2023,active
CUST_003158,David Williams,user3157@example.com,(956) 393-6268,36,92715.77032971053,07/26/2021,active
CUST_003159,Jane Smith,user3158@example.com,9614007418,50,24108.005461887533,"July 25, 2021",active
CUST_003160,Jane Brown,user3159@example.com,+15996118284,38,78045.01303745498,"April 01, 2021",INACTIVE
CUST_003161,Mike Johnson,user3160@example.com,264-244-8033,27,53367.31279977512,25-09-2020,Pending
CUST_003162,David Jones,user3161@example.com,487-847-2385,40,47667.94860322512,"July 09, 2022",INACTIVE
CUST_003163,Mike Brown,user3162@example.com,(342) 134-1171,29,58707.933129355224,2021-02-06,active
CUST_003164,Emily Smith,invalid_email_3163,2395716952,26,67638.00678315626,06/14/2022,Pending
CUST_003165,Jane Miller,user3164@example.com,+15879627872,21,36911.98995338261,02-02-2023,Active
CUST_003166,David Williams,user3165@example.com,8095474985,18,38684.24549662856,"January 13, 2022",Pending
CUST_003167,,user3166@example.com,(210) 358-6871,30,67992.09730225772,2020-05-19,suspended
CUST_003168,Jane Miller,user3167@example.com,4867641160,36,20853.140927008004,2023-01-10,suspended
CUST_003169,Chris Miller,user3168@example.com,(628) 993-2152,33,43315.41813615829,03/03/2022,Active
CUST_003170,Jane Williams,user3169@example.com,1386096603,30,115813.73908318882,18-07-2023,suspended
CUST_003171,Lisa Johnson,invalid_email_3170,,23,35639.74070821438,25-11-2020,INACTIVE
CUST_003172,,user3171@example.com,979-888-2325,42,77956.05583519506,"January 27, 2023",Active
CUST_003173,,user3172@example.com,(454) 682-4588,19,43280.98462572376,"May 24, 2023",suspended
CUST_003174,Chris Jones,user3173@example.com,987-364-5196,44,65180.902895942876,06/17/2022,active
CUST_003175,,user3174@example.com,(546) 446-3993,22,68087.11381192436,02/10/2022,suspended
CUST_003176,,invalid_email_3175,198-410-9783,25,77579.13470365896,"December 03, 2021",Pending
CUST_003177,John Smith,user3176@example.com,1852947121,18,50994.92346374449,05/01/2022,suspended
CUST_003178,Jane Brown,user3177@example.com,(511) 677-4261,28,94777.69277509706,"September 27, 2020",Active
CUST_003179,David Brown,user3178@example.com,344-664-2296,46,43213.2687082964,10/24/2022,Active
CUST_003180,Emily Williams,user3179@example.com,+14347011681,41,59684.4082719912,2021-07-25,active
CUST_003181,Emily Johnson,user3180@example.com,,46,59905.53864435215,01/31/2023,Active
CUST_003182,Lisa Jones,user3181@example.com,789-882-8132,41,32560.63760101169,06-09-2021,suspended
CUST_003183,Lisa Brown,user3182@example.com,(113) 959-8067,21,49282.554900417585,01/12/2022,Pending
CUST_003184,Mike Jones,user3183@example.com,(214) 766-2043,31,58230.26998476814,06/28/2022,INACTIVE
CUST_003185,,user3184@example.com,5963981672,25,46357.57913741161,07/29/2021,INACTIVE
CUST_003186,David Johnson,user3185@example.com,,50,103818.4793091307,2020-03-20,INACTIVE
CUST_003187,John Smith,,(125) 803-7156,20,38227.52652800939,06/01/2023,Pending
CUST_003188,John Brown,invalid_email_3187,248-170-5512,45,78588.48936280856,"November 02, 2023",active
CUST_003189,Jane Garcia,user3188@example.com,+15519249510,45,72129.19626297573,19-07-2023,INACTIVE
CUST_003190,,user3189@example.com,(690) 340-1121,56,54722.757309914574,2020-11-15,Active
CUST_003191,Chris Brown,user3190@example.com,1574693367,30,37695.81892295506,2022-10-20,active
CUST_003192,John Williams,user3191@example.com,1484287280,43,39634.8935921646,"September 15, 2022",INACTIVE
CUST_003193,Emily Jones,user3192@example.com,2948612750,62,44640.6540156698,2020-05-21,Active
CUST_003194,Sarah Smith,user3193@example.com,518-154-5303,27,20000.0,28-11-2021,INACTIVE
CUST_003195,,user3194@example.com,640-680-7898,18,34930.69148401419,01/17/2023,active
CUST_003196,David Williams,user3195@example.com,664-169-9977,18,25350.46969272715,"October 29, 2020",INACTIVE
CUST_003197,Jane Williams,user3196@example.com,+11157084961,43,81917.50006355433,04/18/2023,INACTIVE
CUST_003198,David Jones,user3197@example.com,(415) 570-2136,18,67369.24784776437,"January 10, 2022",Active
CUST_003199,,user3198@example.com,756-964-1842,30,70719.48197730922,20-10-2020,INACTIVE
CUST_003200,John Smith,user3199@example.com,+15684139675,40,66776.63903083895,2022-01-03,Active
CUST_003201,Emily Williams,user3200@example.com,,37,58339.35246668327,12-05-2022,active
CUST_003202,Chris Garcia,user3201@example.com,2563301449,40,84213.60664258274,09/25/2021,Pending
CUST_003203,,user3202@example.com,501-106-6058,37,42784.74688536525,"June 21, 2021",Active
CUST_003204,Mike Johnson,,9922106909,50,57133.3931073409,2022-08-05,suspended
CUST_003205,Emily Miller,invalid_email_3204,241-960-4623,23,69941.17655648246,"June 08, 2023",suspended
CUST_003206,Emily Garcia,user3205@example.com,,26,28575.81536287742,04/14/2021,INACTIVE
CUST_003207,Lisa Brown,user3206@example.com,+14839807162,25,116931.77792285098,2023-07-18,INACTIVE
CUST_003208,John Garcia,user3207@example.com,9669496899,44,55571.31525555172,2023-10-01,active
CUST_003209,Mike Brown,user3208@example.com,732-121-9377,45,57839.78901151186,2020-11-04,active
CUST_003210,,user3209@example.com,812-568-8015,40,80137.56063349843,2020-07-31,suspended
CUST_003211,Lisa Miller,user3210@example.com,(688) 317-8803,49,73299.10666020447,2020-08-13,active
CUST_003212,Emily Brown,user3211@example.com,716-415-8987,20,55761.56038792918,06/26/2020,active
CUST_003213,Chris Garcia,user3212@example.com,(255) 997-1682,55,57602.58876196084,2023-10-11,Active
CUST_003214,John Miller,user3213@example.com,2561847350,53,24917.029381040422,01/11/2022,suspended
CUST_003215,David Jones,user3214@example.com,+11272418464,43,43870.68444300048,"February 01, 2020",INACTIVE
CUST_003216,Emily Jones,user3215@example.com,378-609-2167,56,65344.204323179205,31-01-2021,active
CUST_003217,John Johnson,user3216@example.com,(791) 767-4733,18,63877.856780857735,10/11/2022,Pending
CUST_003218,Emily Miller,user3217@example.com,(176) 932-1805,28,79423.31500008174,13-09-2023,Active
CUST_003219,Emily Smith,user3218@example.com,(526) 880-3189,26,52589.978835533504,21-05-2021,Pending
CUST_003220,Mike Williams,user3219@example.com,(296) 747-2786,43,27254.269731382676,2021-07-04,Active
CUST_003221,,user3220@example.com,(907) 355-1121,22,76134.60861551356,2021-06-02,active
CUST_003222,Chris Garcia,user3221@example.com,(369) 478-3662,44,83721.78692364032,2020-12-31,Pending
CUST_003223,Mike Jones,,(886) 914-1214,51,72964.89145712458,"July 10, 2022",Active
CUST_003224,Chris Johnson,user3223@example.com,(322) 919-4212,43,51727.326582850175,2020-12-26,suspended
CUST_003225,,invalid_email_3224,370-748-3513,38,75887.72103753158,25-07-2022,Active
CUST_003226,David Garcia,user3225@example.com,+15136657433,23,123578.20956016426,"September 05, 2021",active
CUST_003227,Emily Garcia,user3226@example.com,1348656466,24,57303.04628880951,09/24/2020,Active
CUST_003228,John Williams,user3227@example.com,,49,28765.26615509751,"August 28, 2022",Pending
CUST_003229,Chris Smith,user3228@example.com,(669) 689-6729,44,43274.29900895696,04-09-2023,suspended
CUST_003230,Lisa Johnson,invalid_email_3229,4355807102,34,67509.52000608102,2021-05-22,INACTIVE
CUST_003231,Emily Brown,user3230@example.com,(973) 421-5416,29,22903.913782038744,"August 16, 2020",Active
CUST_003232,David Johnson,user3231@example.com,+18048646456,18,58388.06149824139,01/04/2021,INACTIVE
CUST_003233,David Johnson,user3232@example.com,+16737501808,22,62606.733006317656,02/22/2023,Active
CUST_003234,Jane Williams,user3233@example.com,8299195484,57,85702.43479625304,02-07-2022,suspended
CUST_003235,John Miller,invalid_email_3234,643-632-2875,19,81203.897121086,09/02/2020,Pending
CUST_003236,Sarah Smith,user3235@example.com,963-749-2870,37,72291.69583503543,"July 30, 2023",active
CUST_003237,Lisa Jones,user3236@example.com,516-194-6588,47,20000.0,17-01-2020,suspended
CUST_003238,John Miller,user3237@example.com,+11951361061,19,73421.0625609585,18-12-2022,active
CUST_003239,Lisa Jones,user3238@example.com,+15249633318,37,69110.26772120493,09-05-2023,Pending
CUST_003240,Mike Johnson,user3239@example.com,649-666-6931,46,60118.88754156693,05/28/2023,Active
CUST_003241,Emily Brown,user3240@example.com,(421) 783-6448,35,20395.55747709029,"December 15, 2022",suspended
CUST_003242,David Miller,user3241@example.com,(749) 801-7537,69,39464.52181625879,"February 03, 2023",Active
CUST_003243,Emily Johnson,user3242@example.com,+19216087972,18,31663.544609318673,"November 05, 2020",active
CUST_003244,,user3243@example.com,(735) 460-1746,47,20000.0,"August 03, 2020",INACTIVE
CUST_003245,Mike Johnson,user3244@example.com,(382) 388-3175,32,54941.69697170411,"April 03, 2023",Active
CUST_003246,John Brown,invalid_email_3245,(674) 204-8010,44,39043.55757114441,"May 30, 2020",active
CUST_003247,Chris Garcia,user3246@example.com,539-375-9361,40,107506.11160537823,"December 18, 2022",suspended
CUST_003248,Jane Smith,user3247@example.com,2106397423,26,51624.56121124181,"December 10, 2023",Pending
CUST_003249,David Smith,user3248@example.com,(264) 661-9466,37,80875.06311731921,05-12-2021,Active
CUST_003250,Jane Williams,user3249@example.com,8294439806,18,23618.019506135508,2020-08-30,INACTIVE
CUST_003251,Lisa Smith,user3250@example.com,8693114289,42,44398.2082799026,22-11-2022,Active
CUST_003252,Jane Jones,user3251@example.com,1847454271,38,56937.957520686294,"October 18, 2022",INACTIVE
CUST_003253,David Smith,user3252@example.com,3014538061,42,36836.92102784659,"December 08, 2020",active
CUST_003254,,user3253@example.com,+15541043684,47,46555.98630390511,05-09-2023,active
CUST_003255,,user3254@example.com,586-292-5867,39,50640.981875129226,19-03-2023,INACTIVE
CUST_003256,Sarah Johnson,user3255@example.com,+19506914136,36,50321.84029110211,"July 03, 2023",Pending
CUST_003257,David Williams,user3256@example.com,+12793322806,24,92102.37146070693,2023-06-04,Active
CUST_003258,Emily Miller,user3257@example.com,(177) 724-7673,26,62564.5257086302,2022-04-11,active
CUST_003259,Lisa Garcia,user3258@example.com,454-634-9950,49,64590.211258826064,2022-09-16,suspended
CUST_003260,,user3259@example.com,(635) 933-5478,52,65793.09548690141,01/01/2020,active
CUST_003261,Mike Johnson,user3260@example.com,+17498226146,32,67252.52754674225,"December 04, 2023",INACTIVE
CUST_003262,David Smith,,+16405586037,35,53342.26032250269,05/30/2022,suspended
CUST_003263,John Jones,user3262@example.com,+19865624199,24,48585.07257042307,2020-01-31,Pending
CUST_003264,Jane Johnson,user3263@example.com,+17435292709,49,58336.32119036555,16-08-2020,suspended
CUST_003265,Emily Jones,user3264@example.com,4495498947,42,78136.07897826945,09/25/2022,active
CUST_003266,Emily Williams,,618-348-5737,58,77524.76376872767,21-01-2020,Pending
CUST_003267,Mike Garcia,invalid_email_3266,2271889290,24,50192.03048623178,01/04/2022,Active
CUST_003268,David Jones,user3267@example.com,3664416131,30,70356.87389336222,2021-01-19,Pending
CUST_003269,,user3268@example.com,7782295741,37,51108.306739206644,2023-04-21,Active
CUST_003270,Jane Williams,user3269@example.com,(232) 626-8077,42,55677.41098870488,15-02-2021,INACTIVE
CUST_003271,,user3270@example.com,+13571062092,32,45529.53236891605,09/18/2023,Active
CUST_003272,Lisa Smith,user3271@example.com,1897868396,24,51367.09722187533,24-09-2022,INACTIVE
CUST_003273,Mike Smith,user3272@example.com,765-783-7236,45,81826.6013909936,18-09-2022,Active
CUST_003274,Lisa Garcia,user3273@example.com,220-411-6012,43,56848.422946784725,"April 18, 2022",Active
CUST_003275,John Smith,user3274@example.com,(351) 604-6726,24,57705.650171046356,"February 07, 2022",Pending
CUST_003276,Chris Smith,user3275@example.com,,51,26055.644414840834,15-10-2021,suspended
CUST_003277,Jane Brown,,490-727-2566,49,48815.12184734541,2020-10-25,Active
CUST_003278,Chris Johnson,user3277@example.com,789-211-7219,36,50173.70192510543,"May 21, 2023",INACTIVE
CUST_003279,Lisa Jones,user3278@example.com,(459) 585-4733,35,38417.13029113189,"February 12, 2022",Pending
CUST_003280,Emily Williams,user3279@example.com,6303761118,41,55433.30823407127,06-08-2021,active
CUST_003281,Emily Miller,user3280@example.com,1737449051,24,46416.35419544691,"May 03, 2020",active
CUST_003282,Sarah Garcia,user3281@example.com,,35,56599.917104871645,"March 15, 2020",suspended
CUST_003283,,user3282@example.com,,18,57430.06019637869,2021-02-06,Active
CUST_003284,Lisa Jones,user3283@example.com,483-593-2673,45,35884.912843547114,2022-11-17,INACTIVE
CUST_003285,Mike Smith,user3284@example.com,2044196872,18,47025.96435033621,19-09-2021,Active
CUST_003286,Lisa Smith,invalid_email_3285,977-807-6884,53,56547.485655216675,2020-11-29,INACTIVE
CUST_003287,Lisa Williams,user3286@example.com,(293) 655-8968,31,78685.9886231345,02/23/2020,INACTIVE
CUST_003288,Lisa Brown,user3287@example.com,(137) 992-8651,32,60134.38345591481,2023-10-08,suspended
CUST_003289,Sarah Johnson,invalid_email_3288,5368432276,27,41761.296401651445,2023-04-20,active
CUST_003290,Mike Miller,user3289@example.com,3476329496,31,62980.09518487705,2023-07-15,Pending
CUST_003291,David Williams,user3290@example.com,(653) 418-9674,52,89150.9777864352,"March 22, 2022",Active
CUST_003292,Chris Johnson,invalid_email_3291,8302734201,18,73334.12945178038,12-08-2021,active
CUST_003293,Emily Miller,user3292@example.com,7181328465,50,65950.5306087124,"March 05, 2021",suspended
CUST_003294,Emily Brown,invalid_email_3293,840-494-5513,39,69511.80350964643,2023-12-02,INACTIVE
CUST_003295,Lisa Smith,user3294@example.com,+13411221112,20,83799.08082857261,06/20/2023,suspended
CUST_003296,Jane Brown,invalid_email_3295,3674663037,22,5000.0,10/27/2021,suspended
CUST_003297,Jane Williams,user3296@example.com,(958) 625-8854,55,66335.20762235316,05-12-2022,suspended
CUST_003298,Lisa Brown,user3297@example.com,+11292819076,23,76372.8443918017,11/15/2022,active
CUST_003299,Mike Williams,user3298@example.com,(242) 927-8487,21,33366.97807471878,2021-08-28,suspended
CUST_003300,Emily Jones,user3299@example.com,+19006084636,48,24954.69495319438,01-06-2022,INACTIVE
CUST_003301,Mike Jones,invalid_email_3300,(431) 160-5288,39,58141.9730128766,02/10/2023,Pending
CUST_003302,Jane Brown,user3301@example.com,764-495-1734,23,56373.61419301077,2023-11-18,suspended
CUST_003303,Jane Williams,user3302@example.com,366-575-4830,37,44121.79892973485,10/28/2023,INACTIVE
CUST_003304,Jane Miller,user3303@example.com,+19632443691,22,71517.0533965542,11/15/2021,suspended
CUST_003305,David Jones,invalid_email_3304,(772) 474-5262,48,20000.0,"June 03, 2021",suspended
CUST_003306,Lisa Brown,user3305@example.com,,47,44304.55487884393,11-01-2021,Pending
CUST_003307,Chris Johnson,user3306@example.com,+18794524427,41,45300.889102447705,2022-06-19,suspended
CUST_003308,Sarah Jones,invalid_email_3307,8874127048,39,22273.96429801081,2021-01-15,Active
CUST_003309,Mike Brown,user3308@example.com,774-455-8116,56,84894.62014538608,"October 16, 2023",active
CUST_003310,Chris Smith,user3309@example.com,1607487223,34,27815.97462673354,2022-07-07,suspended
CUST_003311,Emily Johnson,user3310@example.com,(724) 675-8510,20,43233.19885384628,20-09-2020,Pending
CUST_003312,Chris Miller,user3311@example.com,1118176148,40,73159.59515610267,02/18/2021,suspended
CUST_003313,,user3312@example.com,+18153482875,60,67920.90686857463,"October 23, 2023",Pending
CUST_003314,Emily Jones,user3313@example.com,(910) 170-2458,5,32836.50607030507,"April 04, 2023",Pending
CUST_003315,,user3314@example.com,(529) 417-1809,30,68649.78418521273,2022-07-13,Active
CUST_003316,Jane Garcia,,+13959463839,39,60795.68957316443,02/04/2020,active
CUST_003317,Lisa Smith,user3316@example.com,,34,101660.71124222936,09/17/2023,INACTIVE
CUST_003318,Lisa Williams,user3317@example.com,(652) 870-4000,23,63078.80832136609,"January 19, 2020",Active
CUST_003319,Jane Miller,user3318@example.com,+13653086898,48,52175.16357862936,18-03-2023,INACTIVE
CUST_003320,Lisa Johnson,user3319@example.com,730-292-9810,62,37869.96085761154,11/05/2022,Pending
CUST_003321,David Brown,invalid_email_3320,(407) 476-3739,37,40115.13266088857,12-07-2023,active
CUST_003322,Jane Jones,,+17565945566,24,38484.61809063684,"May 08, 2020",INACTIVE
CUST_003323,Jane Garcia,user3322@example.com,+17103778294,18,82421.97627823844,12-12-2023,active
CUST_003324,Chris Williams,user3323@example.com,(475) 422-2673,38,55359.39830032941,2023-06-27,active
CUST_003325,Lisa Garcia,user3324@example.com,895-929-9406,48,66304.9424794946,28-06-2021,active
CUST_003326,John Smith,user3325@example.com,+13066484082,40,85284.95199961774,01/18/2022,Active
